nombre,lat,lng,direccion,categoria,capa,mapa,lista,gf_nivel,certificado,web,telefono,gmaps_url
Espai La Vall,41.1213448,1.2709379,,Cafetería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Espai+La+Vall/@41.1213448,1.2709379,17z"
L'Obrador de Ponent Sense Gluten,41.5452377,0.82628,,Panadería,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/L%27Obrador+de+Ponent+Sense+Gluten/@41.5452377,0.82628,17z"
Davantal net de Gluten,41.6485643,0.8859917,,Alimentación,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Davantal+net+de+Gluten/@41.6485643,0.8859917,17z"
Abbiocco Brunch,41.6239244,0.6274894,,Brunch,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Abbiocco+Brunch/@41.6239244,0.6274894,17z"
Món Celíac,41.6309461,0.6216648,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/M%C3%B3n+Cel%C3%ADac/@41.6309461,0.6216648,17z"
Sisters coffee,41.3464479,1.6945356,,Cafetería,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Sisters+coffee/@41.3464479,1.6945356,17z"
Sana Locura | Gavá,41.2676472,2.0194407,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Sana+Locura+%7C+Gav%C3%A1/@41.2676472,2.0194407,17z"
Gelateria Palermo,41.2811279,1.9780512,,Heladería,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Gelateria+Palermo/@41.2811279,1.9780512,17z"
CARAN GLUTEN FREE,41.5643934,2.0104263,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/CARAN+GLUTEN+FREE/@41.5643934,2.0104263,17z"
Lliure de Gluten,41.4099796,2.0200573,,Tienda naturista,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Lliure+de+Gluten/@41.4099796,2.0200573,17z"
Sweetsinn ,41.3832437,2.0529045,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Sweetsinn+/@41.3832437,2.0529045,17z"
Cèlia - Obrador sense gluten,41.3802818,2.1294972,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/C%C3%A8lia+-+Obrador+sense+gluten/@41.3802818,2.1294972,17z"
Ikenocha Fusion,41.3885298,2.1309463,,Cafetería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ikenocha+Fusion/@41.3885298,2.1309463,17z"
Veganashi,41.3724877,2.155634,,Japonesa,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Veganashi/@41.3724877,2.155634,17z"
Gea The Healthy Bakery,41.37345390000001,2.1550321,,Cafetería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Gea+The+Healthy+Bakery/@41.37345390000001,2.1550321,17z"
La Martita Cafè Restaurant,41.3754994,2.1557107,,Mediterránea,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/La+Martita+Caf%C3%A8+Restaurant/@41.3754994,2.1557107,17z"
Barete BCN,41.375608,2.1663133,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Barete+BCN/@41.375608,2.1663133,17z"
La Consciente panadería sin gluten - obrador vegano,41.3811981,2.1555718,,Panadería,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/La+Consciente+panader%C3%ADa+sin+gluten+-+obrador+vegano/@41.3811981,2.1555718,17z"
M2 Gluten Free,41.39158620000001,2.1416926,,Mediterránea ,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/M2+Gluten+Free/@41.39158620000001,2.1416926,17z"
My Fucking Restaurant,41.3777649,2.1731434,,Mediterránea ,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/My+Fucking+Restaurant/@41.3777649,2.1731434,17z"
En Ville | Barcelona,41.3830038,2.1686834,,Mediterránea,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/En+Ville+%7C+Barcelona/@41.3830038,2.1686834,17z"
El tianguis,41.3824104,2.1606885,,Mexicano,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/El+tianguis/@41.3824104,2.1606885,17z"
Gula Sana Gluten Free Lab,41.3855185,2.1603564,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Gula+Sana+Gluten+Free+Lab/@41.3855185,2.1603564,17z"
The fish & chips shop,41.3867683,2.1567236,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/The+fish+%26+chips+shop/@41.3867683,2.1567236,17z"
PÖTSTOT ,41.3886568,2.1583381,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/P%C3%96TSTOT+/@41.3886568,2.1583381,17z"
Senza Glutine di Grosso Napoletano | L´Eixample,41.3902225,2.1603369,,Pizzería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Senza+Glutine+di+Grosso+Napoletano+%7C+L%C2%B4Eixample/@41.3902225,2.1603369,17z"
Jansana Balmes,41.3923809,2.158896,,Mediterránea ,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Jansana+Balmes/@41.3923809,2.158896,17z"
A Vocados | Enrique Granados ,41.3877594,2.1620404,,Mediterránea ,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/A+Vocados+%7C+Enrique+Granados+/@41.3877594,2.1620404,17z"
ZeroZero - Pastelería saludable,41.3853884,2.1790367,,Pastelería,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/ZeroZero+-+Pasteler%C3%ADa+saludable/@41.3853884,2.1790367,17z"
Manduca Corner Take Away,41.3857505,2.1782358,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Manduca+Corner+Take+Away/@41.3857505,2.1782358,17z"
 Chök | Carme,41.3826794,2.1713705,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/+Cho%CC%88k+%7C+Carme/@41.3826794,2.1713705,17z"
Hanai Vegana | Born,41.3867393,2.1803843,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Hanai+Vegana+%7C+Born/@41.3867393,2.1803843,17z"
Pizza Natura | Barcelona,41.3944275,2.1644995,,Pizzería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizza+Natura+%7C+Barcelona/@41.3944275,2.1644995,17z"
Generation B ,41.397229,2.1684764,,Comida Saludable,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Generation+B+/@41.397229,2.1684764,17z"
Bloome By Sasha | Eixample,41.3975045,2.1726974,,Mediterránea | Saludable,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bloome+By+Sasha+%7C+Eixample/@41.3975045,2.1726974,17z"
Messié Sin Gluten | Gracia,41.4010151,2.1595418,,Pizzería,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Messi%C3%A9+Sin+Gluten+%7C+Gracia/@41.4010151,2.1595418,17z"
Coliaki | Balmes,41.3985712,2.1508278,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Coliaki+%7C+Balmes/@41.3985712,2.1508278,17z"
Coliaki | Vía Augusta,41.4008841,2.145572,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Coliaki+%7C+V%C3%ADa+Augusta/@41.4008841,2.145572,17z"
Pastelosofia,41.4253855,2.1919899,,Pastelería,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Pastelosofia/@41.4253855,2.1919899,17z"
Singluteria,41.43014609999999,2.1775963,,Pastelería,associacio-celiacs-catalunya,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Singluteria/@41.43014609999999,2.1775963,17z"
Panadería Ca la María,41.4478917,2.2434448,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Panader%C3%ADa+Ca+la+Mar%C3%ADa/@41.4478917,2.2434448,17z"
Casa Celia Gluten Free,41.4828286,2.3176982,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Casa+Celia+Gluten+Free/@41.4828286,2.3176982,17z"
CHICA - Cheesecake café,41.6091101,2.287555,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/CHICA+-+Cheesecake+caf%C3%A9/@41.6091101,2.287555,17z"
EASY Lloret,41.69992500000001,2.8488315,,Heladería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/EASY+Lloret/@41.69992500000001,2.8488315,17z"
Bye Bye Blat Panadería Degustación,41.980298,2.823015,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bye+Bye+Blat+Panader%C3%ADa+Degustaci%C3%B3n/@41.980298,2.823015,17z"
La Tagliatella Senza Glutine | Zaragoza,41.6380473,-0.8982292,,Italiano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Tagliatella+Senza+Glutine+%7C+Zaragoza/@41.6380473,-0.8982292,17z"
La Tagliatella Senza Glutine | Pamplona,42.8105521,-1.6360813,,Italiano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Tagliatella+Senza+Glutine+%7C+Pamplona/@42.8105521,-1.6360813,17z"
Exento Sin Gluten,40.1806461,-3.6832292,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Exento+Sin+Gluten/@40.1806461,-3.6832292,17z"
Dulsania Obrador Sin Gluten,40.2348393,-3.7627689,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Dulsania+Obrador+Sin+Gluten/@40.2348393,-3.7627689,17z"
Pastelería 4 All,40.3087575,-3.4473879,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pasteler%C3%ADa+4+All/@40.3087575,-3.4473879,17z"
Panadería 3R Sin Gluten,40.2838578,-3.792037,,Panadería ,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Panader%C3%ADa+3R+Sin+Gluten/@40.2838578,-3.792037,17z"
Asador de pollos | Fuenlabrada,40.2952511,-3.7994577,,Pollo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Asador+de+pollos+%7C+Fuenlabrada/@40.2952511,-3.7994577,17z"
Kaktus,40.3584688,-3.9029447,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Kaktus/@40.3584688,-3.9029447,17z"
Bambasia Bakery,40.4079139,-3.8958278,,Panadería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bambasia+Bakery/@40.4079139,-3.8958278,17z"
Naked & Sated | Pozuelo,40.4336277,-3.8075594,,Mediterránea ,madrid-sensibles-gluten,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Naked+%26+Sated+%7C+Pozuelo/@40.4336277,-3.8075594,17z"
In & Out Protein Club | Majadahonda,40.4707436,-3.8728066,,Desayunos,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/In+%26+Out+Protein+Club+%7C+Majadahonda/@40.4707436,-3.8728066,17z"
Le Sweet Pastelería Keto,40.4261996,-3.6792796,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Le+Sweet+Pasteler%C3%ADa+Keto/@40.4261996,-3.6792796,17z"
Chök | Goya,40.4252383,-3.6821181,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ch%C3%B6k+%7C+Goya/@40.4252383,-3.6821181,17z"
Naked & Sated | Maestro Victoria,40.4184735,-3.7053671,,Mediterránea,madrid-sensibles-gluten,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Naked+%26+Sated+%7C+Maestro+Victoria/@40.4184735,-3.7053671,17z"
Celicioso | Callao,40.4182774,-3.705165,,Cafetería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Celicioso+%7C+Callao/@40.4182774,-3.705165,17z"
Rest. Vegetariano Artemisa,40.4191925,-3.7028406,,Vegetariano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Rest.+Vegetariano+Artemisa/@40.4191925,-3.7028406,17z"
Lalina Bravas y Tapas | Gravina,40.4226142,-3.6964831,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Lalina+Bravas+y+Tapas+%7C+Gravina/@40.4226142,-3.6964831,17z"
Okashi | Malasaña,40.42588569999999,-3.7031628,,Japonés,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Okashi+%7C+Malasa%C3%B1a/@40.42588569999999,-3.7031628,17z"
Bastardi,40.4284301,-3.7029398,,Pizzería | Italiano,face,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Bastardi/@40.4284301,-3.7029398,17z"
El Japo,40.4294384,-3.7032232,,Japonés,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Japo/@40.4294384,-3.7032232,17z"
Pastelería La Oriental sin Gluten,40.4294565,-3.7206516,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pasteler%C3%ADa+La+Oriental+sin+Gluten/@40.4294565,-3.7206516,17z"
Ty Bretón - Crepería rápida,40.4450349,-3.6974596,,Crepería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ty+Bret%C3%B3n+-+Creper%C3%ADa+r%C3%A1pida/@40.4450349,-3.6974596,17z"
Ybarras,40.5451843,-3.6296084,,Panaderia,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ybarras/@40.5451843,-3.6296084,17z"
Nicontrigonisinti,40.5531584,-3.6576858,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Nicontrigonisinti/@40.5531584,-3.6576858,17z"
Chirón,40.1915778,-3.6764757,,Mediterráneo ,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Chir%C3%B3n/@40.1915778,-3.6764757,17z"
Beer para Creer,40.2380334,-3.7616002,,Mediterráneo ,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beer+para+Creer/@40.2380334,-3.7616002,17z"
El Rincón de La Morenita,40.3147607,-3.711503,,Mediterráneo ,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Rinc%C3%B3n+de+La+Morenita/@40.3147607,-3.711503,17z"
La Revancha Taquería,40.3179623,-3.7853021,,Mexicano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Revancha+Taquer%C3%ADa/@40.3179623,-3.7853021,17z"
TOTALE Ristorante Pizzería,40.3382906,-3.8275489,,Italiano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/TOTALE+Ristorante+Pizzer%C3%ADa/@40.3382906,-3.8275489,17z"
Beefcious,40.3180227,-3.703090999999999,,Americana | Burgers,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious/@40.3180227,-3.703090999999999,17z"
New York Burger | AV. Gran Bretaña,40.3402562,-3.7315887,,Americana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/New+York+Burger+%7C+AV.+Gran+Breta%C3%B1a/@40.3402562,-3.7315887,17z"
En Blanko Taberna,40.2520162,-3.6948753,,Mediterráneo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/En+Blanko+Taberna/@40.2520162,-3.6948753,17z"
Los Mandilones,40.3657996,-3.7591434,,Mexicano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Los+Mandilones/@40.3657996,-3.7591434,17z"
New York Burger | C. La Estación,40.4475865,-3.8009745,,Americana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/New+York+Burger+%7C+C.+La+Estaci%C3%B3n/@40.4475865,-3.8009745,17z"
Hamburguesa Nostra | Majadahonda,40.4550418,-3.8735242,,Americana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Hamburguesa+Nostra+%7C+Majadahonda/@40.4550418,-3.8735242,17z"
Ricos Tacos,40.5052197,-3.8918133,,Mexicano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ricos+Tacos/@40.5052197,-3.8918133,17z"
Baelo Restaurante,40.57633999999999,-3.93175,,Mediterráneo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Baelo+Restaurante/@40.57633999999999,-3.93175,17z"
Las Viandas,40.5912321,-4.1489103,,Mediterráneo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Las+Viandas/@40.5912321,-4.1489103,17z"
El Raso,40.64178769999999,-3.9920814,,Mediterráneo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Raso/@40.64178769999999,-3.9920814,17z"
Terraza Jardín Felipe,40.7291532,-4.0154226,,Mediterráneo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Terraza+Jard%C3%ADn+Felipe/@40.7291532,-4.0154226,17z"
Texas Guadarrama,40.6744935,-4.0926273,,Americana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Texas+Guadarrama/@40.6744935,-4.0926273,17z"
Beefcious Rivas,40.3415207,-3.522671,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious+Rivas/@40.3415207,-3.522671,17z"
Hamburguesa Nostra | Vallecas,40.37103,-3.5984745,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Hamburguesa+Nostra+%7C+Vallecas/@40.37103,-3.5984745,17z"
Beefcious | Ensanche de Vallecas,40.3691592,-3.609623899999999,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious+%7C+Ensanche+de+Vallecas/@40.3691592,-3.609623899999999,17z"
Beefcious | Cañaveral,40.4026276,-3.5651558,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious+%7C+Ca%C3%B1averal/@40.4026276,-3.5651558,17z"
Beefcious | Bernabéu,40.4561237,-3.6872233,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious+%7C+Bernab%C3%A9u/@40.4561237,-3.6872233,17z"
Beefcious | Valdebebas,40.494387,-3.614898799999999,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious+%7C+Valdebebas/@40.494387,-3.614898799999999,17z"
Beefcious | Montercarmelo,40.507281,-3.6956459,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious+%7C+Montercarmelo/@40.507281,-3.6956459,17z"
Beefcious | Sanchinarro,40.4932649,-3.654903599999999,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious+%7C+Sanchinarro/@40.4932649,-3.654903599999999,17z"
Beefcious | Las Tablas,40.511906,-3.6702697,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious+%7C+Las+Tablas/@40.511906,-3.6702697,17z"
Beefcious | Arroyo Del Fresno,40.4932941,-3.7241429,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Beefcious+%7C+Arroyo+Del+Fresno/@40.4932941,-3.7241429,17z"
New York Burguer | Av. De Europa,40.5190891,-3.6575871,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/New+York+Burguer+%7C+Av.+De+Europa/@40.5190891,-3.6575871,17z"
Plademunt. El Restaurante Imaginario,40.4796989,-3.3632315,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Plademunt.+El+Restaurante+Imaginario/@40.4796989,-3.3632315,17z"
Mild & Limon La Garena,40.4855659,-3.3889635,,Mexicano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mild+%26+Limon+La+Garena/@40.4855659,-3.3889635,17z"
 El Albero,40.5053946,-3.5281909,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/+El+Albero/@40.5053946,-3.5281909,17z"
Hamburguesa Nostra | Pl. Del Comercio,40.5405918,-3.6132322,,Americana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Hamburguesa+Nostra+%7C+Pl.+Del+Comercio/@40.5405918,-3.6132322,17z"
GastroBar21 | Coslada,40.4163431,-3.5734029,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/GastroBar21+%7C+Coslada/@40.4163431,-3.5734029,17z"
GastroBar21 | Av. Constitución,40.4252478,-3.5698484,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/GastroBar21+%7C+Av.+Constituci%C3%B3n/@40.4252478,-3.5698484,17z"
Hamburguesería Nostra | Hortaleza,40.4558573,-3.618335399999999,,Americana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Hamburgueser%C3%ADa+Nostra+%7C+Hortaleza/@40.4558573,-3.618335399999999,17z"
Lapizza+Sana,40.4579251,-3.6246165,,Pizzería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Lapizza%2BSana/@40.4579251,-3.6246165,17z"
Gave Mx | Valdebebas,40.4918394,-3.612112499999999,,Mexicano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Gave+Mx+%7C+Valdebebas/@40.4918394,-3.612112499999999,17z"
TOTALE Ristorante | Hortaleza,40.4943539,-3.6138045,,Italiano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/TOTALE+Ristorante+%7C+Hortaleza/@40.4943539,-3.6138045,17z"
El Mesón de Fuencarral,40.5296945,-3.6939222,,Mediterránea ,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Mes%C3%B3n+de+Fuencarral/@40.5296945,-3.6939222,17z"
TOTALE Ristorante | Fuencarral-El Prado,40.5048433,-3.6958243,,Italiano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/TOTALE+Ristorante+%7C+Fuencarral-El+Prado/@40.5048433,-3.6958243,17z"
SETTEBELLO Ristorante,40.5046746,-3.685679,,Italiano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/SETTEBELLO+Ristorante/@40.5046746,-3.685679,17z"
Bella Anna - BA,40.5036066,-3.7053751,,Italiano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bella+Anna+-+BA/@40.5036066,-3.7053751,17z"
New York Burger | Torre Caleido,40.4771708,-3.6891997,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/New+York+Burger+%7C+Torre+Caleido/@40.4771708,-3.6891997,17z"
Fulitu,40.4771411,-3.6694129,,Asiático,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Fulitu/@40.4771411,-3.6694129,17z"
La Maruca,40.4635685,-3.688761399999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Maruca/@40.4635685,-3.688761399999999,17z"
Materia Prima,40.4556973,-3.688563599999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Materia+Prima/@40.4556973,-3.688563599999999,17z"
La Mordida | AV. De Brasil,40.45446,-3.692990899999999,,Mexicano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Mordida+%7C+AV.+De+Brasil/@40.45446,-3.692990899999999,17z"
New York Burger | Pso Castellana 89,40.4488424,-3.6910729,,Americana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/New+York+Burger+%7C+Pso+Castellana+89/@40.4488424,-3.6910729,17z"
New York Burger | C. Madnum,40.3994959,-3.6852121,,Americana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/New+York+Burger+%7C+C.+Madnum/@40.3994959,-3.6852121,17z"
Chocolateria 1902,40.4175689,-3.7068602,,Chocolatería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Chocolateria+1902/@40.4175689,-3.7068602,17z"
Mooma,41.9856665,3.1478514,,Mediterráneo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mooma/@41.9856665,3.1478514,17z"
Crêpdequè,41.9864814,2.8245353,,Crepería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Cr%C3%AApdequ%C3%A8/@41.9864814,2.8245353,17z"
Squadra Pizza Lab | Girona,41.97904250000001,2.8184558,,Pizzería ,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Squadra+Pizza+Lab+%7C+Girona/@41.97904250000001,2.8184558,17z"
Brunch & More,41.5902122,2.5811627,,Desayunos,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Brunch+%26+More/@41.5902122,2.5811627,17z"
DePistacho,41.5479107,2.4481124,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/DePistacho/@41.5479107,2.4481124,17z"
Viena,41.5063679,1.8995008,,Mediterráneo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Viena/@41.5063679,1.8995008,17z"
Fika,41.4342647,2.1879903,,Cafetería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Fika/@41.4342647,2.1879903,17z"
Flipa Burger Bar,41.4134632,2.1942475,,Hamburguesería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Flipa+Burger+Bar/@41.4134632,2.1942475,17z"
ApriBocca,41.3995645,2.2051234,,Italiano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/ApriBocca/@41.3995645,2.2051234,17z"
Ristorante Pizzeria Il Piccolo Focone,41.4091,2.1795,,Italiano,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ristorante+Pizzeria+Il+Piccolo+Focone/@41.4091,2.1795,17z"
Thai | Barcelona,41.3911101,2.1675724,,Tailandés ,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Thai+%7C+Barcelona/@41.3911101,2.1675724,17z"
"El Rey de la Gamba ""Desde 1972""",41.3772374,2.1887728,,Marisquería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Rey+de+la+Gamba+%22Desde+1972%22/@41.3772374,2.1887728,17z"
El Rabipelao,41.4037927,2.1597938,,Latina,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Rabipelao/@41.4037927,2.1597938,17z"
Bodevici gelats ecològics i Món Orxata ,41.403316,2.1588622,,Heladería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bodevici+gelats+ecol%C3%B2gics+i+M%C3%B3n+Orxata+/@41.403316,2.1588622,17z"
