nombre,lat,lng,direccion,categoria,capa,mapa,lista,gf_nivel,certificado,web,telefono,gmaps_url
ARTÌS gluten free,45.8221389,12.2536352,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/ART%C3%8CS+gluten+free/@45.8221389,12.2536352,17z"
La Pappa Celiaca 2.0,42.420868899999995,12.1109657,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/La+Pappa+Celiaca+2.0/@42.420868899999995,12.1109657,17z"
LOLLA Gelato,42.64369079999999,11.9886721,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/LOLLA+Gelato/@42.64369079999999,11.9886721,17z"
100% senza glutine,42.0994644,12.1598916,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/100%25+senza+glutine/@42.0994644,12.1598916,17z"
Forno ArteFarina Senza Glutine,41.9903237,12.0883195,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Forno+ArteFarina+Senza+Glutine/@41.9903237,12.0883195,17z"
Country Villas Fattoria le Guardiole,42.5198593,11.4598503,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Country+Villas+Fattoria+le+Guardiole/@42.5198593,11.4598503,17z"
Bakery 1970 gluten free,44.4049749,8.933653,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Bakery+1970+gluten+free/@44.4049749,8.933653,17z"
GROM,44.40738340000001,8.931193300000004,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@44.40738340000001,8.931193300000004,17z"
Pasticceria Sinatra,44.40319669999999,8.9551856,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Pasticceria+Sinatra/@44.40319669999999,8.9551856,17z"
GROM,44.425292,8.847143899999999,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@44.425292,8.847143899999999,17z"
Agriturismo - La Mignola di Antonella,44.379932900000014,9.145717500000002,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Agriturismo+-+La+Mignola+di+Antonella/@44.379932900000014,9.145717500000002,17z"
La Casana zeroG - glutenfree,44.3491002,9.2305639,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/La+Casana+zeroG+-+glutenfree/@44.3491002,9.2305639,17z"
Zero Zero Glutine,44.3162438,9.3278419,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Zero+Zero+Glutine/@44.3162438,9.3278419,17z"
Articioc Cioccolateria,44.30880689999999,8.4821868,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Articioc+Cioccolateria/@44.30880689999999,8.4821868,17z"
Il Fornaio Senza Glutine,44.274212,9.4012885,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Il+Fornaio+Senza+Glutine/@44.274212,9.4012885,17z"
Gelateria Felix,44.2266992,8.417703000000001,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Gelateria+Felix/@44.2266992,8.417703000000001,17z"
I dolci di Ary,44.3357186,8.3401818,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/I+dolci+di+Ary/@44.3357186,8.3401818,17z"
Zero Glutine,43.5969292,13.5045003,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Zero+Glutine/@43.5969292,13.5045003,17z"
Gusto Alternativo,43.5643049,13.5142992,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Gusto+Alternativo/@43.5643049,13.5142992,17z"
Hosteria La Marca,43.5300579,13.553512,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Hosteria+La+Marca/@43.5300579,13.553512,17z"
Il bottone senza glutine,43.478235,13.473947,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Il+bottone+senza+glutine/@43.478235,13.473947,17z"
L'Artigiano del gluten free,43.4617309,13.5498577,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/L%27Artigiano+del+gluten+free/@43.4617309,13.5498577,17z"
Note di Zucchero,43.4423749,13.6238476,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Note+di+Zucchero/@43.4423749,13.6238476,17z"
Gelato Bio,43.4328905,13.6638253,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Gelato+Bio/@43.4328905,13.6638253,17z"
"Free Glu - Pasta fresca, dolci, pane, piadina, pizza, focacce senza glutine",43.8379468,13.0276469,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Free+Glu+-+Pasta+fresca%2C+dolci%2C+pane%2C+piadina%2C+pizza%2C+focacce+senza+glutine/@43.8379468,13.0276469,17z"
Pelacani zero,43.1795647,13.7988477,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Pelacani+zero/@43.1795647,13.7988477,17z"
Gluten Free Expert Bakery Café,43.1679312,13.8043746,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Gluten+Free+Expert+Bakery+Caf%C3%A9/@43.1679312,13.8043746,17z"
Junior Pizza Chef Gluten Free - Arezzo - TAKE AWAY,43.46156109999999,11.8802989,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Junior+Pizza+Chef+Gluten+Free+-+Arezzo+-+TAKE+AWAY/@43.46156109999999,11.8802989,17z"
GROM,43.1107098,12.389395,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@43.1107098,12.389395,17z"
Magie Senza Glutine(Maestri del senza glutine),41.5685905,14.673865199999998,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Magie+Senza+Glutine%28Maestri+del+senza+glutine%29/@41.5685905,14.673865199999998,17z"
Casa Clè - Negozio senza glutine e senza lattosio,41.1332917,14.7707871,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Casa+Cl%C3%A8+-+Negozio+senza+glutine+e+senza+lattosio/@41.1332917,14.7707871,17z"
"Favole, laboratorio prodotti senza glutine",41.14863579999999,15.0827051,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Favole%2C+laboratorio+prodotti+senza+glutine/@41.14863579999999,15.0827051,17z"
GROM,45.46635700000001,9.188922599999998,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.46635700000001,9.188922599999998,17z"
GROM,45.46669259999999,9.1981573,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.46669259999999,9.1981573,17z"
GROM,45.4791487,9.1855777,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.4791487,9.1855777,17z"
GROM,45.45628739999999,9.1956951,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.45628739999999,9.1956951,17z"
GluFree Bakery,45.45645140000001,9.202257200000002,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GluFree+Bakery/@45.45645140000001,9.202257200000002,17z"
Grom,45.4623868,9.208670999999999,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Grom/@45.4623868,9.208670999999999,17z"
PanPerMe - senza glutine a Milano,45.459322,9.206548600000001,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/PanPerMe+-+senza+glutine+a+Milano/@45.459322,9.206548600000001,17z"
Sushi&Sound,45.45298970000001,9.1809005,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Sushi%26Sound/@45.45298970000001,9.1809005,17z"
GROM,45.48303310000001,9.1911669,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.48303310000001,9.1911669,17z"
GROM,45.46726009999999,9.1648026,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.46726009999999,9.1648026,17z"
Spontini - Gluten Free,45.4526113,9.1762102,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Spontini+-+Gluten+Free/@45.4526113,9.1762102,17z"
GROM,45.47653469999999,9.206736500000002,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.47653469999999,9.206736500000002,17z"
Via dalla Spiga Milano,45.4644763,9.1644752,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Via+dalla+Spiga+Milano/@45.4644763,9.1644752,17z"
Spiga Amica - Prodotti Freschi Senza Glutine,45.457857,9.1620931,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Spiga+Amica+-+Prodotti+Freschi+Senza+Glutine/@45.457857,9.1620931,17z"
Zero Gelato,45.4620603,9.2234986,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Zero+Gelato/@45.4620603,9.2234986,17z"
GROM Milano Piazza Argentina,45.4838051,9.214554399999997,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM+Milano+Piazza+Argentina/@45.4838051,9.214554399999997,17z"
CREMA Alta Gelateria,45.480895700000005,9.160443899999999,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/CREMA+Alta+Gelateria/@45.480895700000005,9.160443899999999,17z"
Cake Shop Navotti Milano,45.4816032,9.218224000000001,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Cake+Shop+Navotti+Milano/@45.4816032,9.218224000000001,17z"
Officine Del Dolce - Pasticceria gluten free e Gelateria,45.4440302,9.2150582,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Officine+Del+Dolce+-+Pasticceria+gluten+free+e+Gelateria/@45.4440302,9.2150582,17z"
Bontà senza Glutine,45.4411322,9.151903400000002,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Bont%C3%A0+senza+Glutine/@45.4411322,9.151903400000002,17z"
Zero Glutine Life Milano,45.4677283,9.1353353,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Zero+Glutine+Life+Milano/@45.4677283,9.1353353,17z"
SaporLibero,45.5383305,9.234927200000001,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/SaporLibero/@45.5383305,9.234927200000001,17z"
New Food Gluten free Ristorante Bar rosticceria,45.37791259999999,9.177386000000002,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/New+Food+Gluten+free+Ristorante+Bar+rosticceria/@45.37791259999999,9.177386000000002,17z"
Sgrano,43.76806259999999,11.2580048,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Sgrano/@43.76806259999999,11.2580048,17z"
Osteria dello Sgrano glutenfree,43.76830660000001,11.2600798,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Osteria+dello+Sgrano+glutenfree/@43.76830660000001,11.2600798,17z"
GROM,43.77225019999999,11.2558365,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@43.77225019999999,11.2558365,17z"
Ristorante Quinoa,43.7731769,11.2531271,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Ristorante+Quinoa/@43.7731769,11.2531271,17z"
Antica Gelateria Fiorentina,43.77528239999999,11.2525742,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Antica+Gelateria+Fiorentina/@43.77528239999999,11.2525742,17z"
La Pépinière Ristorante Biologico,43.7703624,11.2405029,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/La+P%C3%A9pini%C3%A8re+Ristorante+Biologico/@43.7703624,11.2405029,17z"
Stickhouse Firenze,43.78311779999999,11.2660848,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Stickhouse+Firenze/@43.78311779999999,11.2660848,17z"
Bottega Artigiana del Gusto,43.7610396,11.2906927,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Bottega+Artigiana+del+Gusto/@43.7610396,11.2906927,17z"
Negozio senza glutine a Sesto Fiorentino,43.8428301,11.1884576,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Negozio+senza+glutine+a+Sesto+Fiorentino/@43.8428301,11.1884576,17z"
GROM,43.8463065,11.1425114,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@43.8463065,11.1425114,17z"
Ristorante Quercia di Castelletti,43.79005799999999,11.080199,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Ristorante+Quercia+di+Castelletti/@43.79005799999999,11.080199,17z"
Dream Gluten Free - Negozio,43.8730773,11.1061165,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Dream+Gluten+Free+-+Negozio/@43.8730773,11.1061165,17z"
GROM,45.44099749999999,12.3208974,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.44099749999999,12.3208974,17z"
GROM,45.4328508,12.3249922,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.4328508,12.3249922,17z"
All'Ombra del Gabbiano,45.4958926,12.2448525,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/All%27Ombra+del+Gabbiano/@45.4958926,12.2448525,17z"
Grom,45.45955740000001,12.2127338,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Grom/@45.45955740000001,12.2127338,17z"
GROM,45.4080026,11.8733761,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.4080026,11.8733761,17z"
Ciokkolatte - Il Gelato Che Meriti - Gelateria Gluten Free,45.4079737,11.873165,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Ciokkolatte+-+Il+Gelato+Che+Meriti+-+Gelateria+Gluten+Free/@45.4079737,11.873165,17z"
Senza Spiga,45.4131937,11.8254931,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Senza+Spiga/@45.4131937,11.8254931,17z"
Occhio al Glutine,37.5092055,15.0589253,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Occhio+al+Glutine/@37.5092055,15.0589253,17z"
Glutine...? NO grazie,37.5403568,15.104847000000001,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Glutine...%3F+NO+grazie/@37.5403568,15.104847000000001,17z"
Le Bonta' Senza Glutine,37.5415512,15.055641100000003,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Le+Bonta%27+Senza+Glutine/@37.5415512,15.055641100000003,17z"
Briciole Senza Glutine,37.60621940000001,15.167108400000002,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Briciole+Senza+Glutine/@37.60621940000001,15.167108400000002,17z"
"Viale Polibio, 46 - Good n' Free Rizzo",37.0850398,15.2876134,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Viale+Polibio%2C+46+-+Good+n%27+Free+Rizzo/@37.0850398,15.2876134,17z"
Bar Milano,37.0722014,15.2836088,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Bar+Milano/@37.0722014,15.2836088,17z"
Arancina,37.06490369999999,15.293011699999997,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Arancina/@37.06490369999999,15.293011699999997,17z"
Putia del Coppo,36.891286,15.0690607,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Putia+del+Coppo/@36.891286,15.0690607,17z"
Las Vegas Cafè. Camì,36.9292555,14.715322500000001,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Las+Vegas+Caf%C3%A8.+Cam%C3%AC/@36.9292555,14.715322500000001,17z"
L’angolo Dietetico Celiaco,38.1461776,14.735736500000002,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/L%E2%80%99angolo+Dietetico+Celiaco/@38.1461776,14.735736500000002,17z"
La Vale Bakery - Glutenfree,38.21723159999999,15.2398566,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/La+Vale+Bakery+-+Glutenfree/@38.21723159999999,15.2398566,17z"
Zero Glut di Pulitanò Saverio,38.0879938,15.6420075,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Zero+Glut+di+Pulitan%C3%B2+Saverio/@38.0879938,15.6420075,17z"
GROM,46.067272,11.1209209,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@46.067272,11.1209209,17z"
Pasticceria Speculoos,46.0884292,11.130292,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Pasticceria+Speculoos/@46.0884292,11.130292,17z"
Il Mondo Senza Glutine Trento,46.0368268,11.1299555,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Il+Mondo+Senza+Glutine+Trento/@46.0368268,11.1299555,17z"
Mito International,46.2497539,11.1708249,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Mito+International/@46.2497539,11.1708249,17z"
La Cucina di Suffy,45.5684453,8.0533931,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/La+Cucina+di+Suffy/@45.5684453,8.0533931,17z"
Delizie senza glutine by Severino,45.1029961,7.538834,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Delizie+senza+glutine+by+Severino/@45.1029961,7.538834,17z"
GROM,45.11731700000001,7.712405800000005,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/GROM/@45.11731700000001,7.712405800000005,17z"
Pasticceria Senza Glutine Pastepartout,45.06741040000001,7.51918,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Pasticceria+Senza+Glutine+Pastepartout/@45.06741040000001,7.51918,17z"
Zero Glutine Life,45.0975415,7.692590800000001,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Zero+Glutine+Life/@45.0975415,7.692590800000001,17z"
"Reborneat Italia | Pasticceria senza glutine a Torino, dolci pane e preparati rigorosamente senza glutine",45.0800753,7.6324394999999985,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Reborneat+Italia+%7C+Pasticceria+senza+glutine+a+Torino%2C+dolci+pane+e+preparati+rigorosamente+senza+glutine/@45.0800753,7.6324394999999985,17z"
Pasticceria Dolcesalato senza Glutine Torino,45.0667441,7.621733399999999,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Pasticceria+Dolcesalato+senza+Glutine+Torino/@45.0667441,7.621733399999999,17z"
Gelateria Gonetti,45.0679733,7.6365199,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Gelateria+Gonetti/@45.0679733,7.6365199,17z"
Privo Bergamo,45.70702,9.6773628,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Privo+Bergamo/@45.70702,9.6773628,17z"
Mandorlacchio,45.7076243,9.6802672,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/Mandorlacchio/@45.7076243,9.6802672,17z"
ALMAsenza Pasticceria Senza Glutine e Senza Lattosio,45.6976844,9.7171566,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/ALMAsenza+Pasticceria+Senza+Glutine+e+Senza+Lattosio/@45.6976844,9.7171566,17z"
La Càmeroni (senza glutine),45.6660306,9.4029394,,100%CERT,CERTIFICADOS / CERTIFIED,GF Social ESP/ITA/POR,GF Social ESP/ITA/POR,100%,si,,,"https://www.google.com/maps/search/La+C%C3%A0meroni+%28senza+glutine%29/@45.6660306,9.4029394,17z"
