nombre,lat,lng,direccion,categoria,capa,mapa,lista
McDonald's Rotterdam Coolsingel 44,51.9216181,4.4797287,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,51.9103897,4.435441399999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,51.8947722,4.531609,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,51.8868124,4.490267600000001,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.4256804,4.6467307,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's Sassenheim,52.2149151,4.514322999999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.7821876,4.808852399999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's Airport Schiphol Lounge 2,52.3091073,4.7646974,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.31096599999999,4.760685699999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.32106499999999,4.792317,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,50.99445499999999,5.842085,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's McDrive,53.0348619,5.6222694,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,51.85963899999999,4.292684,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.799268,6.120293999999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's Venlo Tegelen,51.35144460000001,6.152418700000001,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonalds’s Ter Borch,53.1958619,6.517369699999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's Uden McDrive,51.6708201,5.600813899999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,51.5930309,5.1703111,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.2558847,4.8252685,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.09154179999999,5.1114708,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.093419,5.116018000000001,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.11433,5.1111851,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.04305369999999,5.5564168,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,51.436197,5.422234,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,51.91749720000001,4.332528,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's Waardenburg,51.8315049,5.249541199999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.010108,4.293758,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's Weert Centrum,51.254279,5.70648,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,51.974326,6.703601,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.07715420000001,4.904319700000001,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.4536026,4.824059399999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.42738379999999,4.820716500000001,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.061131,4.487543,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.044132,4.501720000000001,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.5224281,6.1167705,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.49631669999999,6.1166605,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,51.7194739,5.335612199999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
McDonald's,52.9806365,6.9648533,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Abbots Langley,51.6985837,-0.4254813999999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aberdare,51.7020582,-3.4203989,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aberdeen - Bridge of Don,57.1914233,-2.1217004,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aberdeen - Cults,57.11807730000001,-2.1743592,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aberdeen - Kittybrewster,57.1617905,-2.1174784,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aberdeen - Lang Stracht,57.1515155,-2.1521539,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aberdeen - Torry,57.12960519999999,-2.091875599999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aberdeen - Westhill,57.1537086,-2.2784696,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Abergavenny,51.8242696,-3.0179693,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aberystwyth,52.4147513,-4.081186199999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Abingdon,51.66943220000001,-1.2916592,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Accrington,53.7542273,-2.3690283,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Addlestone,51.3719112,-0.4859074,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Airdrie,55.86844139999999,-3.984951399999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aldershot,51.2483081,-0.7630880999999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aldridge,52.6040963,-1.9181062,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Alfreton,53.097794,-1.3858588,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Alloa,56.1142936,-3.7911242000000005,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Alsager,53.09683159999999,-2.3026928,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Alton,51.1493152,-0.9746855999999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Altrincham - Broadheath,53.400893,-2.3530408,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Altrincham - Central,53.3875186,-2.348666300000001,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Alverstoke,50.7926379,-1.1500004,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Amersham,51.67799939999999,-0.6058243999999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Amesbury,51.17160149999999,-1.7799798,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Ammanford,51.7930359,-3.9888083,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Andover,51.2063172,-1.4800413,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Antrim,54.7135727,-6.2148675,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Arbroath,56.56630269999999,-2.608529,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Armagh,54.347807499999995,-6.650855699999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Ashford,51.15073009999999,0.8759566999999998,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Ashford - South,51.1232598,0.8651278,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Ashington,55.185550199999994,-1.587503299999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Ashton-Under-Lyne,53.48682660000001,-2.0952982,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aylesbury - Cambridge Street,51.8186232,-0.8108647999999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Aylesbury - Jansel Square,51.8059897,-0.7848748,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Ayr,55.46853910000001,-4.6282327,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Bagshot,51.36181079999999,-0.6922941999999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Ballina,54.115152,-9.1517948,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Ballyclare,54.7527901,-6.0023386,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Ballymena,54.86534320000001,-6.280840399999999,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
Domino's Pizza - Balsall Common,52.39211539999999,-1.6496769,,Fast Food,CERTIFICADOS / CERTIFIED,GF Social Internacional,GF Social Internacional
